config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_0143,Random_50M_150M,28,384,6,6,16,32,1216,12.7800,491.00,78.25,2.9167,0.1182,0.4916,0.8060,0.3734,1.4339,34.0338,36.4,37.8,0,1900.8,4.010,
RND_0144,Random_50M_150M,24,608,2,1,32,48,1152,28.8400,798.00,34.67,1.8729,0.1193,0.3137,0.5319,0.1944,0.5875,11.3753,36.8,36.4,0,1900.8,3.999,
RND_0145,Random_50M_150M,25,576,1,1,32,64,960,11.9600,547.00,83.61,3.1390,0.1292,0.4673,0.8126,0.3381,1.4670,33.1644,37.5,37.1,0,1900.8,3.996,
RND_0146,Random_50M_150M,16,608,2,1,64,32,1984,26.0100,871.00,38.45,2.0628,0.0886,0.3651,0.6145,0.2765,0.7532,17.8260,36.8,37.5,0,1900.8,3.990,
RND_0147,Random_50M_150M,26,576,4,2,64,32,1248,26.5400,940.00,37.68,2.1080,0.1961,0.3696,0.7939,0.1734,0.7791,11.4251,37.1,37.1,0,1900.8,3.985,
RND_0148,Random_50M_150M,16,480,2,2,48,16,2112,34.0300,708.00,29.39,1.6190,0.1214,0.3715,0.6642,0.2501,0.6014,12.6514,37.5,38.1,0,1900.8,3.990,
RND_0149,Random_50M_150M,25,544,12,6,16,48,800,30.5700,786.00,32.71,1.8001,0.1099,0.3279,0.5099,0.2181,0.5903,12.2669,36.4,37.5,0,1900.8,3.980,
RND_0150,Random_50M_150M,16,512,1,1,64,32,2656,24.4100,998.00,40.97,2.2680,0.1268,0.3961,0.6857,0.2693,0.8984,19.0876,36.8,37.1,0,1900.8,3.976,
RND_0151,Random_50M_150M,12,480,8,1,64,64,1792,38.2200,530.00,26.16,1.3411,0.1107,0.2945,0.4566,0.1838,0.3949,7.7022,38.8,37.1,0,1900.8,3.974,
RND_0152,Random_50M_150M,18,384,12,12,64,64,608,35.9200,506.00,27.84,1.3690,0.1106,0.2959,0.4576,0.1853,0.4051,7.9257,36.4,37.5,0,1900.8,3.976,
RND_0153,Random_50M_150M,19,384,4,4,64,32,1536,13.6900,442.00,73.05,2.7064,0.1187,0.4962,0.7689,0.3775,1.3431,31.9293,36.8,36.8,0,1900.8,3.969,
RND_0154,Random_50M_150M,24,544,6,6,16,16,1856,23.4800,1095.00,42.59,2.4153,0.1323,0.3910,0.7074,0.2587,0.9443,19.5228,37.5,37.5,0,1900.8,3.965,
RND_0155,Random_50M_150M,19,608,2,1,32,48,2528,21.2900,1321.00,46.97,2.7771,0.2441,0.4139,0.7493,0.1698,1.1493,14.7342,37.5,37.1,0,1900.8,3.958,
RND_0156,Random_50M_150M,22,448,4,4,48,64,2176,8.8500,791.00,112.99,4.2938,0.1091,0.5590,0.7751,0.4499,2.4002,60.3685,36.4,37.1,0,1900.8,3.952,
RND_0157,Random_50M_150M,14,576,16,8,64,16,1632,27.9500,863.00,35.78,1.9721,0.1322,0.3130,0.6070,0.1808,0.6173,11.1400,37.8,37.1,0,1900.8,3.951,
RND_0158,Random_50M_150M,20,384,16,1,64,48,1568,29.7200,763.00,33.65,1.8061,0.1085,0.4014,0.7013,0.2929,0.7250,16.5329,38.1,36.8,0,1900.8,3.948,
RND_0159,Random_50M_150M,18,640,4,4,16,16,3200,6.1100,1208.00,163.67,6.2816,0.1055,0.5665,0.8744,0.4610,3.5589,90.4993,36.8,37.8,0,1900.8,3.933,
RND_0160,Random_50M_150M,15,640,4,2,16,16,1376,36.3800,651.00,27.49,1.5031,0.1258,0.2954,0.4222,0.1696,0.4440,7.9662,37.5,37.5,0,1900.8,3.931,
RND_0161,Random_50M_150M,25,416,16,1,16,16,2176,25.9200,1057.00,38.58,2.2530,0.1196,0.4901,0.7695,0.3704,1.1042,26.0814,36.4,37.5,0,1900.8,3.934,
RND_0162,Random_50M_150M,14,608,12,4,32,64,2272,24.0900,1030.00,41.51,2.3168,0.0979,0.3281,0.5867,0.2302,0.7601,16.6647,36.8,37.8,0,1900.8,3.925,
RND_0163,Random_50M_150M,24,480,16,16,32,16,2464,17.1900,1503.00,58.17,3.3064,0.1192,0.4930,0.8514,0.3737,1.6299,38.6157,37.5,38.1,0,1900.8,3.921,
RND_0164,Random_50M_150M,12,576,16,8,64,64,2176,9.2700,755.00,107.87,4.0991,0.1207,0.5247,0.8828,0.4039,2.1506,51.7421,37.1,37.8,0,1900.8,3.930,
RND_0165,Random_50M_150M,22,448,12,4,48,48,2432,8.0000,959.00,125.00,4.8340,0.1179,0.5536,0.7995,0.4356,2.6759,65.8056,36.8,37.5,0,1900.8,3.911,
RND_0166,Random_50M_150M,27,416,4,1,16,16,1984,27.3400,1004.00,36.58,2.1379,0.1109,0.4351,0.6107,0.3243,0.9303,21.6646,37.1,38.5,0,1900.8,3.912,
RND_0167,Random_50M_150M,19,512,4,2,16,48,1888,28.7800,863.00,34.75,1.9401,0.1208,0.3329,0.6203,0.2120,0.6458,12.8537,37.5,37.1,0,1900.8,3.919,
RND_0168,Random_50M_150M,25,384,4,4,64,32,2112,9.4600,748.00,105.71,4.0250,0.1200,0.5452,0.7422,0.4252,2.1942,53.4771,37.8,37.8,0,1900.8,3.901,
RND_0169,Random_50M_150M,11,544,12,12,16,16,2880,19.5600,1138.00,51.12,2.7229,0.2715,0.4942,0.6855,0.2227,1.3457,18.9523,36.8,39.2,0,1900.8,3.885,
RND_0170,Random_50M_150M,24,448,2,1,32,48,1472,19.7200,1044.00,50.71,2.6160,0.2725,0.5283,0.9559,0.2558,1.3820,20.9133,39.2,38.5,0,1900.8,3.886,
RND_0171,Random_50M_150M,17,448,12,3,64,64,1760,19.7300,1243.00,50.68,2.8142,0.2796,0.5349,0.8606,0.2554,1.5054,22.4583,38.1,38.5,0,1900.8,3.893,
RND_0172,Random_50M_150M,28,288,1,1,32,64,1536,21.6600,946.00,46.17,2.3772,0.2819,0.5866,0.9018,0.3047,1.3944,22.6351,39.8,38.8,0,1900.8,3.886,
RND_0173,Random_50M_150M,8,576,4,2,64,32,1568,29.2500,554.00,34.19,1.6138,0.2691,0.4038,0.6943,0.1348,0.6517,6.7975,39.2,39.2,0,1900.8,3.877,
RND_0174,Random_50M_150M,9,608,6,3,48,48,2336,23.6600,888.00,42.27,2.1982,0.2463,0.4390,0.8051,0.1927,0.9650,13.2397,39.2,39.5,0,1900.8,3.878,
RND_0175,Random_50M_150M,18,416,16,2,16,64,1536,21.8000,997.00,45.87,2.4190,0.2792,0.5312,0.7480,0.2519,1.2849,19.0452,39.2,40.5,0,1900.8,3.867,
RND_0176,Random_50M_150M,23,448,16,1,16,32,1440,19.8700,1261.00,50.33,2.8211,0.2169,0.5424,0.8513,0.3255,1.5302,28.6986,38.8,40.2,0,1900.8,3.870,
RND_0177,Random_50M_150M,26,512,1,1,32,48,2112,11.8900,2537.00,84.10,5.1442,0.2583,0.6118,0.9662,0.3535,3.1471,56.8280,39.8,40.2,0,1900.8,3.859,
RND_0178,Random_50M_150M,12,608,6,2,32,64,1792,21.5900,983.00,46.32,2.4188,0.2770,0.4644,0.7460,0.1874,1.1233,14.1627,39.8,39.8,0,1900.8,3.861,
RND_0179,Random_50M_150M,28,288,6,2,48,16,1504,19.9700,934.00,50.08,2.4863,0.3262,0.5791,0.8423,0.2529,1.4398,19.6479,39.5,39.8,0,1900.8,3.857,
RND_0180,Random_50M_150M,28,352,16,1,48,48,800,19.7300,927.00,50.68,2.4982,0.2440,0.5546,0.9967,0.3106,1.3855,24.2488,39.8,40.5,0,1900.8,3.850,
RND_0181,Random_50M_150M,10,512,12,12,48,16,1344,10.7200,497.00,93.28,3.3888,0.2874,0.5674,0.8633,0.2801,1.9229,29.6602,39.5,40.9,0,1900.8,3.840,
RND_0182,Random_50M_150M,9,640,16,2,48,64,3008,6.4800,1011.00,154.32,5.7950,0.2844,0.6016,0.8369,0.3172,3.4861,57.4421,39.2,40.9,0,1900.8,3.841,
RND_0183,Random_50M_150M,26,288,16,4,32,48,1440,17.9600,1035.00,55.68,2.7611,0.2360,0.6222,1.3316,0.3862,1.7180,33.3227,39.8,40.5,0,1900.8,3.842,
RND_0184,Random_50M_150M,19,544,1,1,64,32,1472,19.5300,1001.00,51.20,2.5883,0.2798,0.5033,0.6902,0.2235,1.3028,18.0770,39.5,40.5,0,1900.8,3.830,
RND_0185,Random_50M_150M,10,448,2,2,16,16,2240,28.4400,653.00,35.16,1.7430,0.2419,0.4142,0.7423,0.1723,0.7220,9.3839,39.2,39.8,0,1900.8,3.830,
RND_0186,Random_50M_150M,27,384,2,1,16,32,1600,7.7200,800.00,129.53,4.8155,0.2829,0.6265,0.8401,0.3436,3.0169,51.7134,39.5,41.2,0,1900.8,3.827,
RND_0187,Random_50M_150M,20,640,4,1,32,48,2048,5.1300,1257.00,194.93,7.2999,0.2781,0.6470,0.9683,0.3689,4.7227,84.1517,39.8,41.2,0,1900.8,3.824,
RND_0188,Random_50M_150M,28,384,12,12,48,64,704,7.0900,924.00,141.04,5.2964,0.2674,0.6455,0.8597,0.3781,3.4189,62.5778,39.8,40.5,0,1900.8,3.818,
RND_0189,Random_50M_150M,20,448,12,2,64,16,1248,20.8600,1042.00,47.94,2.5281,0.5002,0.6435,0.9425,0.1433,1.6269,11.3202,39.8,40.9,0,1900.8,3.814,
RND_0190,Random_50M_150M,26,352,2,2,48,48,1088,24.8800,773.00,40.19,2.0190,0.2500,0.5454,1.0284,0.2955,1.1012,18.6412,39.8,40.9,0,1900.8,3.809,
RND_0191,Random_50M_150M,16,544,2,2,64,16,2208,18.0400,1402.00,55.43,3.1204,0.2464,0.5549,0.8807,0.3085,1.7315,30.0806,39.8,40.9,0,1900.8,3.804,
RND_0192,Random_50M_150M,28,352,1,1,16,16,1248,21.4100,1178.00,46.71,2.6259,0.2278,0.5532,0.8632,0.3254,1.4526,26.7038,39.8,41.5,0,1900.8,3.801,
RND_0193,Random_50M_150M,13,608,12,4,32,64,1760,18.5400,1179.00,53.94,2.8511,0.2998,0.4999,0.8234,0.2001,1.4253,17.8291,39.8,41.2,0,1900.8,3.802,
RND_0194,Random_50M_150M,8,512,16,8,64,64,1216,10.4800,464.00,95.42,3.4220,0.3098,0.5912,0.9483,0.2814,2.0232,30.0944,39.8,40.5,0,1900.8,3.798,
RND_0195,Random_50M_150M,8,640,2,1,48,16,1952,27.1900,651.00,36.78,1.7911,0.2598,0.4266,0.6148,0.1668,0.7641,9.3348,39.8,39.8,0,1363.2,3.787,
RND_0196,Random_50M_150M,20,544,12,12,16,64,1440,15.4300,1407.00,64.81,3.4161,0.2595,0.5619,0.9526,0.3023,1.9194,32.2754,39.8,41.5,0,1900.8,3.785,
RND_0197,Random_50M_150M,7,512,6,6,32,64,2752,9.8200,519.00,101.83,3.6758,0.2663,0.5937,0.8667,0.3274,2.1824,37.6055,39.8,41.2,0,1900.8,3.776,
RND_0198,Random_50M_150M,13,480,16,4,48,16,1856,21.0500,1035.00,47.51,2.5077,0.2258,0.5778,1.2434,0.3521,1.4491,27.5904,39.8,41.2,0,1900.8,3.783,
RND_0199,Random_50M_150M,28,352,16,2,48,64,1440,15.8500,1600.00,63.09,3.5558,0.3088,0.6174,0.9265,0.3086,2.1953,34.2871,39.8,40.2,0,1900.8,3.776,
RND_0200,Random_50M_150M,26,416,2,1,64,48,2016,15.0500,1435.00,66.45,3.4948,0.3852,0.6192,0.9254,0.2340,2.1641,25.5574,39.8,41.2,0,1900.8,3.767,
RND_0201,Random_50M_150M,14,512,16,1,32,32,1088,10.1000,522.00,99.01,3.5913,0.2483,0.5873,0.8065,0.3390,2.1092,38.0452,39.8,40.2,0,1900.8,3.773,
RND_0202,Random_50M_150M,14,608,6,3,48,48,2848,13.3100,1619.00,75.13,3.9481,0.2353,0.5542,0.9621,0.3189,2.1879,39.3419,39.8,41.9,0,1900.8,3.763,
RND_0203,Random_50M_150M,16,512,16,2,48,64,1792,6.5800,1024.00,151.98,5.7352,0.2997,0.6397,0.8424,0.3400,3.6686,60.9287,39.8,40.5,0,1900.8,3.752,
RND_0204,Random_50M_150M,18,576,2,1,32,48,3104,11.8500,2047.00,84.39,4.6630,0.2805,0.5887,0.8143,0.3082,2.7451,44.9091,39.8,42.2,0,1900.8,3.758,
RND_0205,Random_50M_150M,12,640,12,6,64,48,960,8.3400,655.00,119.90,4.3720,0.2998,0.5651,0.7918,0.2653,2.4706,36.2437,37.1,37.8,0,1900.8,4.316,
RND_0206,Random_50M_150M,28,512,12,3,32,16,1760,13.2900,2001.00,75.24,4.3336,0.3087,0.5941,0.8569,0.2854,2.5746,38.6567,37.5,38.5,0,1900.8,4.307,
RND_0207,Random_50M_150M,8,640,6,3,48,32,2848,20.6700,931.00,48.38,2.4308,0.2838,0.4945,0.7481,0.2106,1.2019,16.0007,38.1,38.8,0,1900.8,4.309,
RND_0208,Random_50M_150M,22,544,8,8,48,32,2432,12.1300,2088.00,82.44,4.6436,0.4735,0.6259,0.9642,0.1524,2.9066,22.1143,37.8,39.8,0,1900.8,4.296,
RND_0209,Random_50M_150M,8,608,16,4,32,64,1024,27.9800,657.00,35.74,1.7649,0.2828,0.4461,0.6047,0.1633,0.7873,9.0041,38.8,39.2,0,1900.8,4.289,
RND_0210,Random_50M_150M,28,416,12,4,48,48,1696,13.5800,1631.00,73.64,3.9138,0.2649,0.6079,0.8962,0.3431,2.3794,41.9596,38.8,39.2,0,1900.8,4.291,
RND_0211,Random_50M_150M,13,576,6,3,48,32,1984,7.5500,820.00,132.45,4.9260,0.2914,0.6262,0.9850,0.3348,3.0847,51.5356,39.8,39.5,0,1900.8,4.282,
RND_0212,Random_50M_150M,23,384,16,16,16,48,480,23.1700,757.00,43.16,2.0949,0.2745,0.5417,0.8472,0.2672,1.1348,17.4913,39.8,39.8,0,1900.8,4.283,
RND_0213,Random_50M_150M,22,544,8,8,64,16,1248,16.2700,1341.00,61.46,3.2463,0.2349,0.5652,0.9697,0.3303,1.8348,33.5035,39.8,40.5,0,1900.8,4.275,
RND_0214,Random_50M_150M,21,448,16,1,48,64,1728,5.9400,1143.00,168.35,6.3619,0.2680,0.6522,0.8605,0.3841,4.1491,76.3704,39.5,39.8,0,1900.8,4.269,
RND_0215,Random_50M_150M,11,544,4,2,16,48,1312,30.3900,616.00,32.91,1.6361,0.3087,0.4402,0.6521,0.1315,0.7202,6.7245,39.5,39.8,0,1900.8,4.264,
RND_0216,Random_50M_150M,23,544,2,1,64,64,1568,17.1700,1297.00,58.24,3.1025,0.2558,0.5306,0.8308,0.2747,1.6460,26.6355,39.5,40.9,0,1900.8,4.260,
RND_0217,Random_50M_150M,7,640,4,2,64,32,1440,32.0600,483.00,31.19,1.4499,0.2639,0.4251,0.6369,0.1612,0.6164,7.3058,39.8,40.5,0,1900.8,4.258,
RND_0218,Random_50M_150M,15,544,1,1,32,64,1088,29.5200,612.00,33.88,1.6621,0.2743,0.4404,0.6325,0.1661,0.7320,8.6263,39.5,39.5,0,1900.8,4.249,
RND_0219,Random_50M_150M,8,608,1,1,64,32,2208,23.7900,688.00,42.03,1.9911,0.2909,0.4352,0.6449,0.1444,0.8666,8.9823,39.5,41.2,0,1900.8,4.246,
RND_0220,Random_50M_150M,7,640,6,6,16,48,2848,23.0500,832.00,43.38,2.1769,0.3003,0.4472,0.6862,0.1469,0.9735,9.9921,39.8,40.2,0,1900.8,4.240,
RND_0221,Random_50M_150M,24,384,12,1,64,64,1632,16.8000,1389.00,59.52,3.2342,0.5076,0.6047,0.9952,0.0971,1.9557,9.8150,39.8,41.5,0,1900.8,4.227,
RND_0222,Random_50M_150M,17,576,6,3,64,32,2784,13.7300,1829.00,72.83,4.0868,0.2798,0.6167,1.0949,0.3369,2.5204,43.0306,39.8,41.9,0,1900.8,4.219,
RND_0223,Random_50M_150M,14,480,1,1,32,48,2432,17.0100,1804.00,58.79,3.6265,0.2682,0.5585,0.8021,0.2903,2.0253,32.8999,39.8,41.9,0,1900.8,4.210,
RND_0224,Random_50M_150M,28,544,12,1,64,16,1504,13.2800,1849.00,75.30,4.1833,0.2774,0.5830,0.9280,0.3056,2.4388,39.9449,39.8,41.2,0,1900.8,4.204,
RND_0225,Random_50M_150M,6,640,1,1,32,64,3424,24.5800,794.00,40.68,2.0552,0.3044,0.4409,0.7250,0.1365,0.9061,8.7668,39.8,40.5,0,1900.8,4.189,
RND_0226,Random_50M_150M,23,448,8,8,48,16,2272,14.4500,1664.00,69.20,3.8093,0.3204,0.5940,1.0166,0.2736,2.2628,32.5730,39.5,40.5,0,1900.8,4.181,
RND_0227,Random_50M_150M,24,320,16,1,48,64,992,20.4500,929.00,48.90,2.4449,0.2770,0.5727,0.7999,0.2957,1.4001,22.5924,39.8,41.2,0,1900.8,4.166,
RND_0228,Random_50M_150M,23,416,6,3,64,16,1536,19.5200,1124.00,51.23,2.7121,0.3328,0.5552,0.7757,0.2224,1.5058,18.8471,39.8,40.9,0,1900.8,4.160,
RND_0229,Random_50M_150M,27,544,6,3,48,16,1920,12.5700,1944.00,79.55,4.4102,0.2716,0.5821,0.8717,0.3105,2.5673,42.7911,39.8,41.5,0,1900.8,4.151,
RND_0230,Random_50M_150M,25,320,8,4,16,64,1664,8.0200,974.00,124.69,4.8393,0.2571,0.6434,0.8535,0.3863,3.1134,58.4148,39.8,41.5,0,1900.8,4.139,
RND_0231,Random_50M_150M,12,576,12,1,16,16,3136,6.3900,1048.00,156.49,5.8993,0.3106,0.6330,1.4434,0.3224,3.7344,59.4307,39.8,40.5,0,1900.8,4.125,
RND_0232,Random_50M_150M,24,448,16,2,48,16,2272,13.6600,1736.00,73.21,4.0054,0.3010,0.6388,0.9639,0.3377,2.5585,42.2727,39.8,40.9,0,1900.8,4.112,
RND_0233,Random_50M_150M,25,608,6,6,64,32,2112,10.8400,2350.00,92.25,5.2098,0.2661,0.6093,0.9760,0.3433,3.1745,55.8850,39.8,41.5,0,1900.8,4.094,
RND_0234,Random_50M_150M,18,352,1,1,32,16,1888,22.6600,1121.00,44.13,2.4890,0.3068,0.5608,0.7431,0.2540,1.3960,19.7590,39.8,41.2,0,1900.8,4.085,
RND_0235,Random_50M_150M,17,640,8,4,16,64,2848,13.0000,2074.00,76.92,4.4586,0.2461,0.5796,1.0805,0.3335,2.5843,46.4665,39.8,40.9,0,1900.8,4.077,
RND_0236,Random_50M_150M,6,576,16,4,32,32,1792,11.8100,382.00,84.67,3.0069,0.2920,0.5287,0.7859,0.2367,1.5898,22.2391,39.8,41.5,0,1900.8,4.073,
RND_0237,Random_50M_150M,22,448,4,2,64,16,1888,17.5100,1268.00,57.11,3.0384,0.5064,0.5714,0.9283,0.0650,1.7362,6.1755,39.8,40.9,0,1900.8,4.062,
RND_0238,Random_50M_150M,18,608,16,16,32,64,2368,10.4200,2262.00,95.97,5.2370,0.2382,0.6123,0.9114,0.3740,3.2064,61.2116,39.8,41.5,0,1900.8,4.047,
RND_0239,Random_50M_150M,17,576,12,2,32,64,1920,5.7700,1120.00,173.31,6.4926,0.2563,0.6223,0.8611,0.3660,4.0401,74.2537,39.8,41.5,0,1900.8,4.042,
RND_0240,Random_50M_150M,12,576,16,2,64,16,1152,9.5100,610.00,105.15,3.8697,0.2964,0.5911,0.8396,0.2948,2.2876,35.6472,39.8,41.5,0,1900.8,4.039,
RND_0241,Random_50M_150M,28,640,1,1,64,32,1920,11.5100,2170.00,86.88,4.8633,0.3206,0.6064,0.9361,0.2858,2.9490,43.4399,39.8,41.2,0,1900.8,4.027,
RND_0242,Random_50M_150M,15,576,16,16,64,48,3136,4.1600,1767.00,240.38,9.2189,0.2882,0.6632,0.8431,0.3750,6.1138,108.0368,39.5,40.9,0,1900.8,4.013,
RND_0243,Random_50M_150M,15,608,16,1,64,48,1312,19.0900,1195.00,52.38,2.8189,0.2481,0.5003,0.9132,0.2522,1.4103,22.2130,39.8,41.5,0,1900.8,4.004,
RND_0244,Random_50M_150M,22,544,8,8,16,16,1568,17.2800,1333.00,57.87,3.1270,0.2857,0.5218,0.9017,0.2361,1.6316,23.0733,39.8,41.2,0,1900.8,3.988,
RND_0245,Random_50M_150M,20,640,2,2,48,48,2144,14.3500,1768.00,69.69,3.9283,0.2690,0.5342,0.8962,0.2652,2.0985,32.5596,39.8,40.9,0,1900.8,3.974,
RND_0246,Random_50M_150M,28,384,6,6,48,32,768,8.3200,638.00,120.19,4.3640,0.2235,0.6284,0.9316,0.4049,2.7424,55.2146,39.8,40.9,0,1900.8,3.976,
RND_0247,Random_50M_150M,15,544,8,4,64,32,2656,16.1200,1632.00,62.03,3.5551,0.2443,0.5546,0.8037,0.3102,1.9715,34.4641,39.8,40.5,0,1900.8,3.968,
RND_0248,Random_50M_150M,25,544,8,4,16,48,2528,11.5900,2354.00,86.28,5.0287,0.2863,0.6130,1.0511,0.3267,3.0826,51.3342,39.8,40.9,0,1900.8,3.951,
RND_0249,Random_50M_150M,18,544,1,1,16,32,2400,14.0500,1371.00,71.17,3.5774,0.3140,0.5789,1.0069,0.2650,2.0711,29.6199,38.8,41.2,0,1900.8,3.948,
RND_0250,Random_50M_150M,9,576,12,12,32,16,2432,8.0600,841.00,124.07,4.6872,0.3174,0.6183,0.8526,0.3008,2.8979,44.0635,39.8,40.9,0,1900.8,3.941,
RND_0251,Random_50M_150M,24,576,4,1,16,32,1536,6.2400,1220.00,160.26,6.1879,0.2729,0.6307,0.8841,0.3578,3.9029,69.1944,39.5,40.9,0,1900.8,3.927,
RND_0252,Random_50M_150M,23,608,8,4,48,64,1504,12.6800,1712.00,78.86,4.1568,0.2556,0.5746,0.8241,0.3189,2.3883,41.4298,39.5,41.2,0,1900.8,3.921,
RND_0253,Random_50M_150M,21,352,4,4,48,32,1344,22.0800,783.00,45.29,2.1870,0.2857,0.5492,0.9430,0.2634,1.2010,18.0043,39.8,41.5,0,1900.8,3.910,
RND_0254,Random_50M_150M,12,544,8,2,32,48,2112,19.8300,989.00,50.43,2.5523,0.3004,0.5118,0.8032,0.2115,1.3063,16.8658,39.8,41.2,0,1900.8,3.909,
RND_0255,Random_50M_150M,18,544,1,1,48,48,768,25.3100,816.00,39.51,2.0408,0.2806,0.4489,0.6539,0.1683,0.9161,10.7309,39.8,40.9,0,1900.8,3.903,
RND_0256,Random_50M_150M,10,640,12,12,16,32,1952,20.0100,931.00,49.98,2.4802,0.2403,0.4679,0.7400,0.2277,1.1606,17.6464,39.8,40.5,0,1900.8,3.896,
RND_0257,Random_50M_150M,25,576,6,3,16,32,992,20.6000,1071.00,48.54,2.5759,0.2886,0.4794,0.7596,0.1908,1.2348,15.3582,39.8,41.2,0,1900.8,3.883,
RND_0258,Random_50M_150M,24,416,8,2,48,48,1408,19.9400,1184.00,50.15,2.7387,0.2267,0.5527,0.7601,0.3261,1.5138,27.9063,39.8,40.5,0,1900.8,3.883,
RND_0259,Random_50M_150M,16,544,16,8,16,16,1568,20.8300,1021.00,48.01,2.5092,0.2569,0.4957,0.7313,0.2388,1.2439,18.7286,39.5,41.2,0,1900.8,3.879,
RND_0260,Random_50M_150M,24,384,16,2,16,16,1728,7.6000,863.00,131.58,4.9419,0.2548,0.6414,0.8382,0.3866,3.1698,59.7083,39.8,41.2,0,1900.8,3.854,
RND_0261,Random_50M_150M,28,576,1,1,64,16,2176,9.7700,3120.00,102.35,6.2930,0.3026,0.6049,0.9189,0.3023,3.8065,59.4462,39.8,40.2,0,1900.8,3.865,
RND_0262,Random_50M_150M,27,352,12,1,48,32,1760,17.1600,1323.00,58.28,3.1295,0.2646,0.5965,0.9608,0.3319,1.8668,32.4599,39.5,41.2,0,1900.8,3.854,
RND_0263,Random_50M_150M,27,480,8,2,48,32,1152,16.3200,1237.00,61.27,3.1365,0.2502,0.5604,0.8463,0.3103,1.7578,30.4108,39.8,41.5,0,1900.8,3.850,
RND_0264,Random_50M_150M,26,512,4,2,64,16,704,9.4600,618.00,105.71,3.8950,0.2607,0.5863,0.8566,0.3256,2.2837,39.6355,39.8,40.9,0,1900.8,3.845,
RND_0265,Random_50M_150M,11,448,16,8,32,48,1280,11.2600,470.00,88.81,3.2231,0.2778,0.5877,0.8535,0.3099,1.8943,31.2178,39.8,40.5,0,1900.8,3.845,
RND_0266,Random_50M_150M,13,640,8,8,48,32,3360,14.1300,1933.00,70.77,4.1269,0.2406,0.5700,0.9249,0.3293,2.3523,42.4731,39.8,41.5,0,1900.8,3.830,
RND_0267,Random_50M_150M,4,608,16,8,64,16,3136,28.7800,563.00,34.75,1.6401,0.2490,0.4276,0.5707,0.1786,0.7013,9.1533,39.8,41.2,0,1900.8,3.818,
RND_0268,Random_50M_150M,24,576,4,4,64,16,1696,14.0100,1633.00,71.38,3.8457,0.2793,0.5590,0.9115,0.2797,2.1499,33.6183,39.8,41.2,0,1900.8,3.824,
RND_0269,Random_50M_150M,18,640,4,2,48,64,2112,5.3100,1221.00,188.32,7.0590,0.2250,0.6252,0.8739,0.4002,4.4133,88.2812,39.5,41.5,0,1900.8,3.813,
RND_0270,Random_50M_150M,26,608,16,1,48,48,1664,11.0000,2251.00,90.91,5.0692,0.2638,0.6075,1.0378,0.3437,3.0795,54.4501,39.8,41.2,0,1900.8,3.811,
RND_0271,Random_50M_150M,15,448,8,4,48,32,2208,20.5400,1075.00,48.69,2.5843,0.2581,0.5471,0.9304,0.2890,1.4138,23.3430,39.8,41.5,0,1900.8,3.807,
RND_0272,Random_50M_150M,25,352,4,2,64,16,1440,23.0500,922.00,43.38,2.2669,0.2742,0.5599,0.7521,0.2857,1.2691,20.2379,39.8,41.2,0,1900.8,3.798,
RND_0273,Random_50M_150M,27,512,4,4,48,32,1920,4.9200,1366.00,203.25,7.6668,0.2731,0.6451,0.9644,0.3720,4.9456,89.1192,39.8,41.2,0,1900.8,3.797,
RND_0274,Random_50M_150M,25,640,8,1,16,64,1920,4.3100,1653.00,232.02,8.8456,0.2976,0.6452,1.0337,0.3477,5.7072,96.0996,39.8,41.5,0,1900.8,3.792,
RND_0275,Random_50M_150M,8,640,2,1,48,32,2464,23.0500,819.00,43.38,2.1639,0.3404,0.4259,0.6019,0.0856,0.9217,5.7853,39.8,40.5,0,1900.8,3.788,
RND_0276,Random_50M_150M,18,640,2,1,32,48,2080,15.4500,1496.00,64.72,3.5025,0.2604,0.5161,0.7565,0.2558,1.8077,27.9940,39.8,40.5,0,1900.8,3.783,
RND_0277,Random_50M_150M,8,576,16,4,64,16,2432,8.6000,673.00,116.28,4.2777,0.2576,0.5774,0.8763,0.3197,2.4697,42.7404,39.8,39.8,0,1900.8,3.776,
RND_0278,Random_50M_150M,8,576,16,2,48,16,2720,23.3800,871.00,42.77,2.1969,0.2819,0.4719,0.7916,0.1900,1.0368,13.0437,39.5,41.5,0,1900.8,3.766,
RND_0279,Random_50M_150M,6,640,6,2,32,32,1888,23.9800,529.00,41.70,1.8217,0.2536,0.4264,0.5471,0.1728,0.7767,9.8368,39.8,40.5,0,1900.8,3.768,
RND_0280,Random_50M_150M,8,512,16,4,32,48,2528,25.0600,890.00,39.90,2.1270,0.2850,0.4701,0.6823,0.1851,0.9999,12.3042,39.8,40.2,0,1900.8,3.768,
RND_0281,Random_50M_150M,16,512,1,1,32,64,1120,44.2200,406.00,22.61,1.1070,0.0953,0.2404,0.3879,0.1451,0.2661,5.0194,29.6,30.0,0,1900.8,4.417,
RND_0282,Random_50M_150M,28,480,1,1,16,16,1632,23.2900,1392.00,42.94,2.7230,0.0829,0.3931,0.5902,0.3101,1.0704,26.3914,30.3,31.0,0,1900.8,4.440,
