config_id,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,decode_tok_s,ttft_ms,tpot_ms,duration_s,baseline_power_w,active_power_w,peak_power_w,dynamic_power_w,total_energy_j,dynamic_energy_per_token_mj,temp_cpu_start_c,temp_cpu_end_c,cooling_state,cpu_freq_mhz,voltage_v,notes
RND_1486,Random_50M_150M,12,544,4,4,16,16,1280,29.7200,583.00,33.65,1.6261,0.2958,0.4180,0.6893,0.1222,0.6797,6.2087,39.8,40.5,0,1900.8,4.046,
RND_1487,Random_50M_150M,27,352,6,1,64,32,1216,23.0300,966.00,43.42,2.3121,0.2764,0.5641,0.9615,0.2877,1.3041,20.7874,39.2,40.5,0,1900.8,4.045,
RND_1488,Random_50M_150M,13,576,4,1,64,32,896,11.6200,443.00,86.06,3.1108,0.2990,0.5484,0.7591,0.2494,1.7061,24.2487,38.8,40.9,0,1900.8,4.045,
RND_1489,Random_50M_150M,16,480,12,4,64,64,832,22.5600,820.00,44.33,2.1941,0.2588,0.4758,0.6858,0.2170,1.0440,14.8805,39.8,40.5,0,1900.8,4.026,
RND_1490,Random_50M_150M,19,576,6,1,64,32,800,25.2000,763.00,39.68,1.9932,0.2558,0.4277,0.6504,0.1720,0.8525,10.7113,39.8,39.5,0,1900.8,4.036,
RND_1491,Random_50M_150M,21,416,16,1,48,48,640,26.5400,957.00,37.68,2.1250,0.2883,0.5303,0.8635,0.2420,1.1268,16.0701,39.5,39.8,0,1900.8,4.029,
RND_1492,Random_50M_150M,22,480,4,2,64,32,640,27.7800,594.00,36.00,1.7099,0.2773,0.4548,0.6433,0.1775,0.7777,9.4867,39.8,40.5,0,1900.8,4.025,
RND_1493,Random_50M_150M,25,320,8,4,64,48,1600,7.5800,878.00,131.93,4.9677,0.2951,0.6392,0.9257,0.3441,3.1755,53.4223,39.2,39.5,0,1900.8,4.016,
RND_1494,Random_50M_150M,20,512,4,2,32,48,2080,16.7500,1384.00,59.70,3.2347,0.2539,0.5492,0.9974,0.2953,1.7764,29.8489,39.2,40.5,0,1900.8,4.017,
RND_1495,Random_50M_150M,11,608,16,1,48,32,2880,18.2900,1409.00,54.67,3.1039,0.2741,0.4997,0.7523,0.2255,1.5510,21.8766,39.2,40.2,0,1900.8,4.008,
RND_1496,Random_50M_150M,18,544,1,1,48,32,1152,25.7000,786.00,38.91,1.9922,0.2997,0.4600,0.7327,0.1603,0.9164,9.9802,39.8,39.2,0,1900.8,4.008,
RND_1497,Random_50M_150M,26,352,6,6,64,48,1536,18.5000,1221.00,54.05,2.8967,0.2967,0.5948,0.9021,0.2981,1.7229,26.9870,39.2,40.2,0,1900.8,4.006,
RND_1498,Random_50M_150M,22,640,6,3,32,16,1152,18.0800,1211.00,55.31,2.9256,0.2549,0.5193,0.9185,0.2644,1.5192,24.1706,39.2,39.5,0,1900.8,3.991,
RND_1499,Random_50M_150M,20,480,1,1,16,32,2432,15.4700,1436.00,64.64,3.4399,0.2929,0.5703,1.0457,0.2774,1.9617,29.8214,39.2,40.9,0,1900.8,3.991,
RND_1500,Random_50M_150M,20,448,16,8,32,32,2176,5.7600,1206.00,173.61,6.5879,0.2796,0.6440,0.9734,0.3644,4.2426,75.0261,39.5,40.2,0,1900.8,3.983,
RND_1501,Random_50M_150M,28,576,6,2,64,32,1216,5.2500,1172.00,190.48,7.0768,0.2812,0.6350,0.9930,0.3537,4.4934,78.2296,39.8,39.8,0,1900.8,3.976,
RND_1502,Random_50M_150M,18,448,16,1,32,32,1120,24.4100,813.00,40.97,2.0830,0.2725,0.5083,0.7689,0.2358,1.0588,15.3521,39.5,39.8,0,1900.8,3.975,
RND_1503,Random_50M_150M,26,608,6,6,48,64,1664,11.5100,2202.00,86.88,4.8953,0.2708,0.5867,0.8552,0.3158,2.8719,48.3136,39.5,40.5,0,1900.8,3.963,
RND_1504,Random_50M_150M,25,480,4,2,32,64,1568,18.0700,1322.00,55.34,3.0376,0.2768,0.5397,0.8251,0.2629,1.6394,24.9570,39.2,40.5,0,1900.8,3.962,
RND_1505,Random_50M_150M,19,608,8,4,32,32,2208,13.0800,1924.00,76.45,4.2940,0.4079,0.5624,0.9548,0.1545,2.4148,20.7295,39.2,40.5,0,1900.8,3.954,
RND_1506,Random_50M_150M,20,512,8,4,16,64,1984,5.8500,1267.00,170.94,6.5661,0.2909,0.6339,0.9502,0.3430,4.1621,70.3743,39.2,40.5,0,1900.8,3.952,
RND_1507,Random_50M_150M,15,544,16,4,64,64,2752,13.6600,1843.00,73.21,4.1124,0.2656,0.5844,0.9807,0.3188,2.4034,40.9759,39.5,40.5,0,1900.8,3.944,
RND_1508,Random_50M_150M,19,576,4,1,32,48,1280,8.0200,753.00,124.69,4.6183,0.2540,0.5926,0.7860,0.3386,2.7370,48.8677,39.8,40.2,0,1900.8,3.941,
RND_1509,Random_50M_150M,19,448,16,4,16,64,960,9.0700,651.00,110.25,4.0689,0.2665,0.6052,0.8439,0.3387,2.4626,43.0670,39.5,39.8,0,1900.8,3.940,
RND_1510,Random_50M_150M,23,576,6,2,64,16,1888,21.1000,1224.00,47.39,2.6932,0.3700,0.4317,0.7875,0.0617,1.1627,5.1936,30.0,31.0,0,1900.8,4.346,
RND_1511,Random_50M_150M,13,544,6,3,48,32,2976,27.5600,1039.00,36.28,2.1638,0.0964,0.3513,0.6093,0.2548,0.7601,17.2320,30.3,31.3,0,1900.8,4.342,
RND_1512,Random_50M_150M,5,544,12,4,64,48,2816,46.1300,402.00,21.68,1.0740,0.1045,0.3628,0.6739,0.2583,0.3897,8.6700,31.0,32.0,0,1900.8,4.350,
RND_1513,Random_50M_150M,16,544,2,2,48,16,1920,31.9900,914.00,31.26,1.8831,0.1067,0.3229,0.6468,0.2161,0.6080,12.7193,31.3,32.0,0,1900.8,4.338,
RND_1514,Random_50M_150M,7,640,2,1,64,32,3328,11.0600,546.00,90.42,3.3489,0.1068,0.4597,0.6955,0.3529,1.5395,36.9307,31.0,32.7,0,1900.8,4.334,
RND_1515,Random_50M_150M,11,384,16,16,16,64,1792,15.5600,389.00,64.27,2.3813,0.1233,0.4764,0.8003,0.3531,1.1345,26.2746,32.0,32.0,0,1900.8,4.331,
RND_1516,Random_50M_150M,21,576,12,1,16,32,1536,9.4000,738.00,106.38,4.0359,0.1136,0.4752,0.7914,0.3616,1.9178,45.6048,32.0,33.4,0,1900.8,4.332,
RND_1517,Random_50M_150M,4,640,2,1,48,16,3008,51.1600,387.00,19.55,0.9929,0.3594,0.3655,0.6441,0.0061,0.3629,0.1883,32.0,32.3,0,1900.8,4.328,
RND_1518,Random_50M_150M,18,640,2,2,32,16,1440,30.4800,789.00,32.81,1.8061,0.1111,0.3033,0.6777,0.1922,0.5478,10.8481,32.7,33.0,0,1900.8,4.336,
RND_1519,Random_50M_150M,28,384,6,3,64,32,1920,8.9300,792.00,111.98,4.2634,0.1104,0.5660,0.6933,0.4556,2.4131,60.7044,33.4,34.0,0,1900.8,4.324,
RND_1520,Random_50M_150M,17,544,8,2,64,48,2560,22.8600,1204.00,43.74,2.5601,0.1301,0.3637,0.6117,0.2336,0.9312,18.6911,33.7,34.0,0,1900.8,4.318,
RND_1521,Random_50M_150M,19,640,2,2,32,64,1536,9.3400,704.00,107.07,4.0231,0.1245,0.4349,0.7678,0.3104,1.7495,39.0210,33.4,33.4,0,1900.8,4.317,
RND_1522,Random_50M_150M,13,544,1,1,16,48,2176,27.8300,1010.00,35.93,2.1239,0.1211,0.3278,0.6001,0.2067,0.6962,13.7214,33.7,34.4,0,1900.8,4.310,
RND_1523,Random_50M_150M,27,480,12,1,16,16,896,34.4100,588.00,29.06,1.4889,0.1069,0.3393,0.4422,0.2324,0.5051,10.8122,33.7,33.7,0,1900.8,4.309,
RND_1524,Random_50M_150M,15,640,8,8,32,32,3136,6.8500,1114.00,145.99,5.6395,0.1187,0.5271,0.9216,0.4084,2.9725,71.9718,34.4,34.7,0,1900.8,4.310,
RND_1525,Random_50M_150M,22,608,12,6,48,48,1536,20.3300,1332.00,49.19,2.8568,0.1207,0.3869,0.6167,0.2662,1.1052,23.7610,34.0,34.4,0,1900.8,4.306,
RND_1526,Random_50M_150M,24,608,2,1,48,32,1280,27.5800,885.00,36.26,2.0090,0.0992,0.3162,0.4670,0.2170,0.6352,13.6216,34.4,35.4,0,1900.8,4.306,
RND_1527,Random_50M_150M,19,384,16,4,32,48,1536,12.6600,544.00,78.99,2.9927,0.0862,0.5357,0.8599,0.4494,1.6031,42.0314,34.4,34.4,0,1900.8,4.301,
RND_1528,Random_50M_150M,28,512,2,1,64,64,2080,19.4200,1341.00,51.49,2.9373,0.1059,0.4137,0.6136,0.3078,1.2153,28.2555,34.0,34.7,0,1900.8,4.295,
RND_1529,Random_50M_150M,28,544,16,16,48,64,1152,16.1700,1696.00,61.84,3.6131,0.1216,0.4639,0.9011,0.3423,1.6762,38.6535,34.4,35.4,0,1900.8,4.291,
RND_1530,Random_50M_150M,19,416,4,4,64,16,1120,41.9500,451.00,23.84,1.1900,0.1031,0.2853,0.3718,0.1822,0.3395,6.7741,35.4,35.1,0,1900.8,4.291,
RND_1531,Random_50M_150M,28,480,16,2,64,32,2336,16.8800,1804.00,59.24,3.6405,0.0844,0.6110,0.8666,0.5266,2.2244,59.9098,35.7,35.4,0,1900.8,4.283,
RND_1532,Random_50M_150M,27,384,4,1,16,64,1600,10.8000,607.00,92.59,3.4774,0.1362,0.5386,0.8009,0.4025,1.8731,43.7369,35.4,34.7,0,1900.8,4.282,
RND_1533,Random_50M_150M,21,480,12,6,48,32,2592,20.4500,1330.00,48.90,2.8459,0.0937,0.3862,0.6903,0.2925,1.0990,26.0125,35.1,34.7,0,1900.8,4.282,
RND_1534,Random_50M_150M,23,576,12,6,16,32,832,7.7200,822.00,129.53,4.8375,0.2558,0.5899,0.9131,0.3341,2.8535,50.5011,35.1,37.1,0,1900.8,4.277,
RND_1535,Random_50M_150M,23,512,4,4,16,64,1216,7.8300,838.00,127.71,4.7971,0.2916,0.5916,0.8721,0.2999,2.8378,44.9640,37.5,37.8,0,1900.8,4.262,
RND_1536,Random_50M_150M,5,576,8,8,64,64,1792,11.8600,379.00,84.32,2.9928,0.2617,0.5379,0.8255,0.2762,1.6098,25.8340,37.5,37.8,0,1900.8,4.258,
RND_1537,Random_50M_150M,22,384,2,1,32,16,1504,23.6600,849.00,42.27,2.1592,0.2580,0.5271,0.9337,0.2690,1.1380,18.1529,37.1,38.5,0,1900.8,4.261,
RND_1538,Random_50M_150M,15,512,12,4,64,32,1184,24.6600,876.00,40.55,2.1331,0.2066,0.4662,0.7366,0.2595,0.9944,17.3012,37.8,38.5,0,1900.8,4.253,
RND_1539,Random_50M_150M,23,288,6,6,48,48,1408,21.9900,809.00,45.48,2.2187,0.2624,0.5745,0.9242,0.3121,1.2747,21.6426,37.8,38.5,0,1900.8,4.251,
RND_1540,Random_50M_150M,11,480,4,1,64,16,1696,30.3300,617.00,32.97,1.6391,0.2433,0.4205,0.8113,0.1771,0.6892,9.0735,38.1,38.1,0,1900.8,4.251,
RND_1541,Random_50M_150M,22,576,6,1,64,32,1152,7.2400,870.00,138.12,5.1518,0.2281,0.6107,0.8327,0.3826,3.1461,61.5924,38.5,38.5,0,1900.8,4.240,
RND_1542,Random_50M_150M,14,512,1,1,32,64,1600,9.4900,630.00,105.37,3.8966,0.4705,0.6011,1.0151,0.1306,2.3421,15.9018,39.2,38.5,0,1900.8,4.237,
RND_1543,Random_50M_150M,22,480,6,1,32,32,1792,18.1100,1278.00,55.22,2.9898,0.2160,0.5399,0.8233,0.3240,1.6143,30.2693,39.5,38.8,0,1900.8,4.230,
RND_1544,Random_50M_150M,21,544,12,2,64,32,2976,11.4300,2446.00,87.49,5.1582,0.2666,0.6904,0.9514,0.4238,3.5612,68.3150,39.8,39.8,0,1900.8,4.227,
RND_1545,Random_50M_150M,11,576,1,1,48,48,1888,20.8900,1125.00,47.87,2.6090,0.2819,0.4999,0.7920,0.2180,1.3041,17.7738,38.8,39.2,0,1900.8,4.224,
RND_1546,Random_50M_150M,24,480,4,4,48,48,1536,16.8200,1265.00,59.45,3.1080,0.2899,0.5402,0.8274,0.2503,1.6790,24.3092,39.5,40.2,0,1900.8,4.214,
RND_1547,Random_50M_150M,9,512,8,2,64,64,1760,29.7200,693.00,33.65,1.7361,0.2716,0.4375,0.7257,0.1659,0.7596,9.0015,39.8,39.2,0,1900.8,4.215,
RND_1548,Random_50M_150M,9,512,4,4,48,32,2208,27.1500,735.00,36.83,1.8768,0.2547,0.4397,0.6372,0.1850,0.8252,10.8484,39.5,39.8,0,1900.8,4.212,
RND_1549,Random_50M_150M,13,416,16,2,16,16,2112,27.1900,755.00,36.78,1.8951,0.2854,0.4785,0.6743,0.1931,0.9067,11.4358,39.8,39.5,0,1900.8,4.210,
RND_1550,Random_50M_150M,13,320,16,16,48,64,1760,23.7200,820.00,42.16,2.1269,0.2222,0.5389,0.8410,0.3166,1.1461,21.0458,39.2,39.8,0,1900.8,4.192,
RND_1551,Random_50M_150M,15,576,12,6,16,32,736,27.5300,628.00,36.32,1.7540,0.2596,0.4136,0.6133,0.1540,0.7254,8.4403,39.5,40.2,0,1900.8,4.202,
RND_1552,Random_50M_150M,28,480,8,2,16,16,1056,21.4200,1038.00,46.69,2.4852,0.2424,0.4923,0.8019,0.2499,1.2234,19.4090,39.2,40.5,0,1900.8,4.198,
RND_1553,Random_50M_150M,4,608,6,3,32,48,2496,34.7100,424.00,28.81,1.3171,0.2459,0.4337,0.6470,0.1878,0.5713,7.7303,39.8,40.2,0,1900.8,4.189,
RND_1554,Random_50M_150M,27,544,16,2,48,48,864,16.1100,1466.00,62.07,3.3903,0.2389,0.5454,0.8707,0.3066,1.8492,32.4781,39.8,40.2,0,1900.8,4.184,
RND_1555,Random_50M_150M,14,576,4,4,64,64,1472,8.2400,743.00,121.36,4.5051,0.2182,0.6070,1.0715,0.3887,2.7346,54.7291,39.8,40.2,0,1900.8,4.179,
RND_1556,Random_50M_150M,10,576,1,1,16,64,1216,12.1500,406.00,82.30,2.9574,0.2586,0.5264,0.8070,0.2678,1.5569,24.7527,39.8,39.5,0,1900.8,4.176,
RND_1557,Random_50M_150M,17,640,4,2,64,64,2912,13.2000,2095.00,75.76,4.4435,0.2890,0.5578,0.9790,0.2689,2.4787,37.3322,39.5,39.8,0,1900.8,4.169,
RND_1558,Random_50M_150M,10,512,6,3,32,48,2336,25.4300,831.00,39.32,2.0500,0.2585,0.4341,0.7291,0.1756,0.8899,11.2488,39.2,40.9,0,1900.8,4.165,
RND_1559,Random_50M_150M,27,576,1,1,64,16,1056,16.0000,1661.00,62.50,3.5985,0.2791,0.5140,0.7528,0.2349,1.8496,26.4162,39.5,40.5,0,1900.8,4.156,
RND_1560,Random_50M_150M,17,640,4,4,16,32,3360,12.1900,2510.00,82.03,5.0531,0.2498,0.6610,1.3561,0.4112,3.3403,64.9335,39.8,40.2,0,1900.8,4.147,
RND_1561,Random_50M_150M,23,416,2,1,16,64,2240,16.5700,1339.00,60.35,3.2099,0.2681,0.5903,0.8978,0.3222,1.8946,32.3166,39.8,40.9,0,1900.8,4.138,
RND_1562,Random_50M_150M,25,544,4,4,32,32,960,20.3000,1116.00,49.26,2.6431,0.2609,0.5092,0.7662,0.2483,1.3459,20.5073,39.8,40.9,0,1900.8,4.134,
RND_1563,Random_50M_150M,8,608,4,1,32,16,1440,31.6000,494.00,31.65,1.4750,0.2439,0.4182,0.5912,0.1744,0.6169,8.0382,39.5,40.5,0,1900.8,4.122,
RND_1564,Random_50M_150M,20,640,12,4,48,16,800,19.3400,993.00,51.71,2.5959,0.3026,0.4656,0.7303,0.1630,1.2086,13.2247,39.5,40.5,0,1900.8,4.126,
RND_1565,Random_50M_150M,25,448,16,16,32,48,896,6.0900,1104.00,164.20,6.1943,0.2397,0.6284,0.8620,0.3886,3.8924,75.2316,39.8,40.9,0,1900.8,4.114,
RND_1566,Random_50M_150M,5,608,12,4,16,32,3008,31.0900,627.00,32.16,1.6241,0.2682,0.3957,0.4935,0.1276,0.6427,6.4740,39.8,39.8,0,1900.8,4.118,
RND_1567,Random_50M_150M,17,544,1,1,48,64,1632,19.2300,979.00,52.00,2.5911,0.2674,0.4774,0.7357,0.2100,1.2370,17.0072,39.5,40.2,0,1900.8,4.106,
RND_1568,Random_50M_150M,5,640,8,8,16,32,3520,9.3000,567.00,107.53,3.9003,0.2398,0.5534,0.7831,0.3136,2.1585,38.2252,39.8,40.9,0,1900.8,4.109,
RND_1569,Random_50M_150M,24,640,6,2,16,32,1824,13.2700,1837.00,75.36,4.1731,0.2830,0.5558,0.8946,0.2727,2.3193,35.5653,39.5,40.5,0,1900.8,4.095,
RND_1570,Random_50M_150M,25,576,2,1,64,16,2016,14.1800,1866.00,70.52,4.0522,0.2353,0.5780,0.9542,0.3427,2.3420,43.3947,39.8,41.5,0,1900.8,4.081,
RND_1571,Random_50M_150M,27,448,8,8,32,32,1184,17.5600,1225.00,56.95,2.9904,0.2381,0.5666,1.0044,0.3285,1.6942,30.6976,39.8,40.2,0,1900.8,4.079,
RND_1572,Random_50M_150M,14,480,6,3,32,64,2048,19.6800,979.00,50.81,2.5542,0.2606,0.5013,0.8084,0.2407,1.2805,19.2137,39.5,40.2,0,1900.8,4.077,
RND_1573,Random_50M_150M,16,544,6,1,48,32,2400,14.8500,1370.00,67.34,3.4575,0.2511,0.5191,0.8187,0.2681,1.7950,28.9664,39.8,40.2,0,1900.8,4.063,
RND_1574,Random_50M_150M,27,608,12,1,64,16,1248,14.7200,1765.00,67.93,3.8710,0.2476,0.5513,1.2769,0.3037,2.1339,36.7393,39.5,40.9,0,1900.8,4.061,
RND_1575,Random_50M_150M,10,480,16,8,32,64,1568,25.9200,785.00,38.58,1.9810,0.2643,0.4940,0.7534,0.2296,0.9785,14.2143,39.5,40.2,0,1900.8,4.056,
RND_1576,Random_50M_150M,18,512,12,3,32,32,2784,14.1900,1871.00,70.47,4.0556,0.2594,0.5776,0.9233,0.3182,2.3425,40.3324,39.5,40.9,0,1900.8,4.049,
RND_1577,Random_50M_150M,15,608,1,1,48,32,1888,19.8500,1161.00,50.38,2.7227,0.2678,0.5054,0.8824,0.2376,1.3760,20.2139,39.5,40.5,0,1900.8,4.043,
RND_1578,Random_50M_150M,18,448,12,12,64,32,1728,6.8000,1053.00,147.06,5.6118,0.2575,0.6267,0.7837,0.3692,3.5172,64.7478,39.8,40.5,0,1900.8,4.040,
RND_1579,Random_50M_150M,24,320,4,4,16,64,1408,10.4100,679.00,96.06,3.6569,0.2478,0.5903,0.8554,0.3424,2.1585,39.1325,39.8,40.2,0,1900.8,4.032,
RND_1580,Random_50M_150M,18,352,8,4,48,64,1568,22.9600,829.00,43.55,2.1792,0.2657,0.5341,0.9004,0.2684,1.1639,18.2788,39.2,41.2,0,1900.8,4.023,
RND_1581,Random_50M_150M,18,544,8,4,64,64,2656,13.3800,1898.00,74.74,4.2149,0.2584,0.5837,1.0254,0.3253,2.4601,42.8423,39.5,40.5,0,1900.8,4.029,
RND_1582,Random_50M_150M,14,480,8,4,32,64,1280,25.7300,768.00,38.87,1.9728,0.2475,0.4756,0.6664,0.2281,0.9383,14.0653,39.8,40.2,0,1900.8,4.012,
RND_1583,Random_50M_150M,22,480,4,1,32,48,2400,15.5900,1643.00,64.14,3.6315,0.2740,0.5750,0.9391,0.3010,2.0879,34.1542,39.8,41.2,0,1900.8,4.001,
RND_1584,Random_50M_150M,28,480,2,2,48,16,704,25.5800,780.00,39.09,1.9919,0.2317,0.4701,0.7052,0.2384,0.9364,14.8426,39.8,40.9,0,1900.8,4.008,
RND_1585,Random_50M_150M,15,416,4,2,16,64,1728,27.7500,741.00,36.04,1.8581,0.2837,0.4821,0.6941,0.1984,0.8959,11.5206,39.8,40.9,0,1900.8,3.993,
RND_1586,Random_50M_150M,24,320,2,1,64,16,1760,20.4600,917.00,48.88,2.4322,0.2616,0.5522,0.7578,0.2905,1.3429,22.0813,39.8,40.5,0,1900.8,3.993,
RND_1587,Random_50M_150M,28,416,12,6,32,32,2176,12.3900,1865.00,80.71,4.3670,0.5292,0.8819,1.1175,0.3527,3.8511,48.1270,39.8,42.9,0,1900.8,3.961,
RND_1588,Random_50M_150M,20,448,6,2,16,64,2272,16.6600,1430.00,60.02,3.2907,0.2128,0.5783,0.8984,0.3655,1.9030,37.5852,39.8,41.2,0,1900.8,3.975,
RND_1589,Random_50M_150M,27,512,6,1,64,32,960,7.3500,908.00,136.05,5.1257,0.3053,0.6024,0.7812,0.2970,3.0876,47.5800,39.8,40.9,0,1900.8,3.964,
RND_1590,Random_50M_150M,25,352,4,4,48,32,1824,20.2700,1137.00,49.33,2.6664,0.2934,0.5896,0.7814,0.2962,1.5722,24.6841,39.8,40.5,0,1900.8,3.961,
RND_1591,Random_50M_150M,13,640,16,1,32,16,1184,25.2000,824.00,39.68,2.0542,0.2457,0.4282,0.5592,0.1825,0.8796,11.7142,39.8,40.2,0,1900.8,3.958,
RND_1592,Random_50M_150M,15,576,6,2,48,16,2400,18.2700,1363.00,54.73,3.0598,0.2689,0.5198,0.7399,0.2509,1.5903,23.9901,39.8,41.2,0,1900.8,3.944,
RND_1593,Random_50M_150M,17,576,6,2,64,64,864,24.3500,874.00,41.07,2.1471,0.2585,0.4605,0.6812,0.2020,0.9888,13.5547,39.8,40.5,0,1900.8,3.944,
RND_1594,Random_50M_150M,15,640,8,8,32,16,3104,14.0500,1982.00,71.17,4.1884,0.2459,0.5460,0.8630,0.3001,2.2868,39.2788,39.8,40.5,0,1900.8,3.935,
RND_1595,Random_50M_150M,24,480,2,1,16,64,2464,13.5900,1859.00,73.58,4.1401,0.2942,0.6002,0.9180,0.3060,2.4847,39.5867,39.8,41.2,0,1900.8,3.920,
RND_1596,Random_50M_150M,23,544,6,6,32,32,672,23.3100,834.00,42.90,2.1639,0.2431,0.4790,0.7228,0.2359,1.0364,15.9527,39.8,40.5,0,1900.8,3.920,
RND_1597,Random_50M_150M,13,576,12,3,64,32,2144,18.7500,1215.00,53.33,2.8683,0.5177,0.5056,0.7310,0.0000,1.4503,0.0000,39.8,40.5,0,1900.8,3.920,
RND_1598,Random_50M_150M,18,576,2,2,64,48,2144,16.6000,1523.00,60.24,3.3905,0.2353,0.5443,0.8662,0.3090,1.8454,32.7381,39.8,40.9,0,1900.8,3.914,
RND_1599,Random_50M_150M,24,448,16,2,48,32,2016,14.4600,1711.00,69.16,3.8548,0.2549,0.5970,0.9291,0.3421,2.3015,41.2108,39.8,40.5,0,1900.8,3.903,
RND_1600,Random_50M_150M,8,608,16,2,48,64,1536,26.7000,726.00,37.45,1.8870,0.2941,0.4354,0.7132,0.1414,0.8217,8.3365,39.5,40.9,0,1900.8,3.899,
RND_1601,Random_50M_150M,7,544,1,1,32,16,2624,22.3800,879.00,44.68,2.2642,0.2761,0.4885,0.7672,0.2124,1.1061,15.0305,39.5,40.2,0,1900.8,3.892,
RND_1602,Random_50M_150M,13,576,12,3,48,48,1248,24.7800,872.00,40.36,2.1230,0.2718,0.4255,0.6524,0.1537,0.9033,10.1979,39.5,40.5,0,1900.8,3.886,
RND_1603,Random_50M_150M,12,576,4,4,16,32,1760,24.7800,819.00,40.36,2.0700,0.2220,0.4605,0.7477,0.2385,0.9532,15.4252,39.2,39.8,0,1900.8,3.889,
RND_1604,Random_50M_150M,19,544,4,2,48,64,1088,22.0300,902.00,45.39,2.3092,0.2554,0.4904,0.7479,0.2350,1.1324,16.9577,39.8,40.9,0,1900.8,3.884,
RND_1605,Random_50M_150M,22,608,2,2,64,16,768,24.5600,836.00,40.72,2.0982,0.2341,0.4302,0.6529,0.1960,0.9026,12.8544,39.8,41.2,0,1900.8,3.879,
RND_1606,Random_50M_150M,23,416,2,2,48,32,1120,21.3100,751.00,46.93,2.2057,0.2581,0.5396,0.8686,0.2814,1.1901,19.3989,39.8,40.9,0,1900.8,3.872,
RND_1607,Random_50M_150M,21,416,12,2,16,32,1952,19.6000,1212.00,51.02,2.7936,0.2768,0.5622,0.7760,0.2854,1.5705,24.9165,39.8,40.9,0,1900.8,3.868,
RND_1608,Random_50M_150M,17,448,6,2,32,48,1952,19.8800,1053.00,50.30,2.6124,0.2769,0.5144,0.7977,0.2375,1.3438,19.3874,39.8,40.9,0,1900.8,3.859,
RND_1609,Random_50M_150M,17,512,1,1,64,32,2688,17.2300,1416.00,58.04,3.2152,0.2410,0.5464,0.8560,0.3053,1.7567,30.6780,39.8,40.5,0,1900.8,3.851,
RND_1610,Random_50M_150M,6,640,4,4,64,48,3488,23.8600,873.00,41.91,2.1722,0.2604,0.4606,0.6404,0.2002,1.0005,13.5885,39.5,40.5,0,1900.8,3.846,
RND_1611,Random_50M_150M,28,512,8,8,64,32,1824,11.0100,2263.00,90.83,5.0786,0.2421,0.6085,0.9257,0.3664,3.0903,58.1450,39.8,40.9,0,1900.8,3.843,
RND_1612,Random_50M_150M,11,608,2,1,48,16,1728,26.5600,770.00,37.65,1.9372,0.2502,0.4191,0.5460,0.1689,0.8118,10.2230,39.8,41.2,0,1900.8,3.843,
RND_1613,Random_50M_150M,27,544,2,2,48,16,2464,11.7400,2305.00,85.18,4.9455,0.2865,0.6074,0.9374,0.3209,3.0039,49.5942,39.8,41.5,0,1900.8,3.836,
RND_1614,Random_50M_150M,11,448,16,16,64,32,1376,22.5100,875.00,44.42,2.2522,0.2473,0.4951,0.7369,0.2478,1.1151,17.4420,39.5,41.2,0,1900.8,3.823,
RND_1615,Random_50M_150M,10,480,8,1,64,32,2016,27.3900,729.00,36.51,1.8608,0.2385,0.4802,0.6872,0.2418,0.8936,14.0580,39.5,41.2,0,1900.8,3.821,
RND_1616,Random_50M_150M,12,480,4,2,16,16,1600,29.5800,582.00,33.81,1.6300,0.2495,0.4149,0.6284,0.1654,0.6762,8.4253,39.5,40.9,0,1900.8,3.817,
RND_1617,Random_50M_150M,17,512,8,8,16,32,2400,16.4100,1473.00,60.94,3.3621,0.2309,0.5393,0.8566,0.3084,1.8131,32.4007,39.8,41.2,0,1900.8,3.812,
RND_1618,Random_50M_150M,13,544,12,6,64,48,2400,17.7400,1473.00,56.37,3.2205,0.2981,0.5220,0.9113,0.2239,1.6810,22.5316,39.2,40.5,0,1900.8,3.810,
RND_1619,Random_50M_150M,5,576,8,4,48,64,2944,10.3700,522.00,96.43,3.5114,0.2332,0.5789,0.8200,0.3456,2.0327,37.9275,39.8,41.2,0,1900.8,3.809,
RND_1620,Random_50M_150M,12,448,6,6,32,64,2144,23.2600,875.00,42.99,2.2078,0.2434,0.5145,0.7238,0.2711,1.1360,18.7064,39.8,40.2,0,1900.8,3.806,
RND_1621,Random_50M_150M,25,608,2,2,16,16,1024,19.1700,1140.00,52.16,2.7571,0.2227,0.4812,0.7460,0.2585,1.3268,22.2755,39.8,40.9,0,1900.8,3.794,
RND_1622,Random_50M_150M,26,608,6,3,32,32,768,18.8600,1141.00,53.02,2.7847,0.2786,0.5041,0.8437,0.2255,1.4038,19.6277,39.8,41.5,0,1900.8,3.793,
RND_1623,Random_50M_150M,15,448,8,1,32,64,1920,8.7800,735.00,113.90,4.2658,0.2355,0.5999,0.7873,0.3644,2.5590,48.5774,39.8,41.2,0,1900.8,3.792,
RND_1624,Random_50M_150M,9,512,8,8,64,16,2432,9.3400,745.00,107.07,4.0641,0.2858,0.6130,0.8298,0.3272,2.4913,41.5603,39.8,41.2,0,1900.8,3.787,
RND_1625,Random_50M_150M,12,480,6,6,48,64,1824,23.2000,807.00,43.10,2.1432,0.2418,0.4926,0.7358,0.2508,1.0558,16.7977,39.8,42.2,0,1900.8,3.776,
